"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00047765","1951-11-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","  100",",,0",,,,,"  106",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   94",",,0",,,,,"  189",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  106",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1951-11-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   94",",,0",,,,,"  183",",,0",,,,,,,,,,
"USC00047765","1951-11-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  106",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1951-11-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","   94",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1951-11-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   89",",,0",,,,,"  122",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   78",",,0",,,,,"  111",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   89",",,0",,,,,"  111",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   25",",,0","    0",",,0","    0",",,0","  156",",,0","   83",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1951-11-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   33",",,0","    0",",,0","    0",",,0","  150",",,0","   61",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1951-11-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   91",",,0","    0",",,0","    0",",,0","  156",",,0","  122",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1951-11-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    5",",,0","    0",",,0","    0",",,0","  156",",,0","   78",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1951-11-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    8",",,0","    0",",,0","    0",",,0","  144",",,0","  111",",,0",,,,,"  128",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  206",",,0","   67",",,0",,,,,"  172",",,0",,,,,,,,,,
"USC00047765","1951-11-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   72",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1951-11-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   94",",,0",,,,,"  156",",,0",,,,,,,,,,
"USC00047765","1951-11-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","   83",",,0",,,,,"  167",",,0",,,,,,,,,,
"USC00047765","1951-11-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  213",",,0","    0",",,0","    0",",,0","  167",",,0","  106",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1951-11-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   43",",,0","    0","T,,0","    0",",,0","  139",",,0","   83",",,0",,,,,"  117",",,0",,,,,"    1",",,0",,,,
"USC00047765","1951-11-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   84",",,0","    0",",,0","    0",",,0","  117",",,0","   78",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1951-11-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00047765","1951-11-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0",,,"   50",",,0",,,,,,,,,,,,,,,,
"USC00047765","1951-11-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0",,,,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1951-11-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  139",",,0","   72",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1951-11-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  325",",,0","    0",",,0","    0",",,0","  139",",,0","  100",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1951-11-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  167",",,0","  100",",,0",,,,,"  133",",,0",,,,,,,,,,
"USC00047765","1951-11-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  183",",,0","  100",",,0",,,,,"  150",",,0",,,,,,,,,,
"USC00047765","1951-11-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","  106",",,0",,,,,"  139",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-11-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  183",",,0","    0",",,0","    0",",,0","  156",",,0","  117",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1951-12-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  493",",,0","    0",",,0","    0",",,0","  167",",,0","  117",",,0",,,,,"  128",",,0",,,,,,,"    1",",,0",,
"USC00047765","1951-12-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  167",",,0","   72",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1951-12-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  450",",,0","    0",",,0","    0",",,0","  144",",,0","   83",",,0",,,,,"  133",",,0",,,,,,,"    1",",,0",,
"USC00047765","1951-12-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  208",",,0","    0",",,0","    0",",,0","  133",",,0","   78",",,0",,,,,"  111",",,0",,,,,,,"    1",",,0",,
"USC00047765","1951-12-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   10",",,0","    0",",,0","    0",",,0","  117",",,0","   72",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1951-12-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  117",",,0","   44",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1951-12-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   56",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1951-12-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","   22",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1951-12-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   22",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1951-12-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  139",",,0","   11",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1951-12-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   56",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1951-12-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1951-12-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   36",",,0","    0",",,0","    0",",,0","  156",",,0","   72",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1951-12-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   78",",,0",,,,,"   83",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-12-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  100",",,0","   61",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00047765","1951-12-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   50",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1951-12-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   33",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1951-12-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  137",",,0","    0",",,0","    0",",,0","  128",",,0","   78",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1951-12-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   20",",,0","    0",",,0","    0",",,0","  117",",,0","   61",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1951-12-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   11",",,0",,,,,"   83",",,0",,,,,,,,,,
"USC00047765","1951-12-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   22",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1951-12-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","   39",",,0",,,,,"   94",",,0","    1",",,0",,,,,,,,
"USC00047765","1951-12-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   56",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1951-12-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   20",",,0","    0",",,0","    0",",,0","  106",",,0","   78",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1951-12-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   56",",,0","    0",",,0","    0",",,0","  111",",,0","   72",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1951-12-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  155",",,0","    0",",,0","    0",",,0","  150",",,0","   89",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1951-12-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  111",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1951-12-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  389",",,0","    0",",,0","    0",",,0","  144",",,0","  111",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1951-12-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  109",",,0","    0",",,0","    0",",,0","  133",",,0","  100",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1951-12-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   66",",,0","    0","T,,0","    0",",,0","  128",",,0","   39",",,0",,,,,"   56",",,0",,,,,"    1",",,0",,,,
"USC00047765","1951-12-31","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","    0",",,0",,,,,"   67",",,0",,,,,,,,,,
"USC00047765","1952-01-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","    0",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00047765","1952-01-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   -6",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1952-01-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","   22",",,0",,,,,"   72",",,0",,,,,,,,,,
"USC00047765","1952-01-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  122",",,0","   28",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1952-01-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","   33",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1952-01-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  442",",,0","    0",",,0","    0",",,0","  100",",,0","   39",",,0",,,,,"   61",",,0",,,,,,,,,,
"USC00047765","1952-01-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  106",",,0",,,,,,,"   78",",,0",,,,,,,,,,
"USC00047765","1952-01-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   97",",,0","    0",",,0","    0",",,0","  100",",,0","   22",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00047765","1952-01-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","   17",",,0",,,,,"   61",",,0",,,,,,,,,,
"USC00047765","1952-01-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   46",",,0","    0",",,0","    0",",,0","  111",",,0","   44",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1952-01-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  178",",,0","    0",",,0","    0",",,0","  100",",,0","   67",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1952-01-12","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US",,,"    0","T,,0","    0",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00047765","1952-01-13","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US",,,"    0","T,,0","    0",",,0","  106",",,0","   50",",,0","    2",",,0","  399",",,0","   83",",,0",,,,,,,,,,
"USC00047765","1952-01-14","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  262",",,0","    0","T,,0","    0",",,0","  117",",,0","   72",",,0",,,,,"  117",",,0",,,,,"    1",",,0",,,,
"USC00047765","1952-01-15","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  193",",,0","    0","T,,0","    0",",,0","  117",",,0","   72",",,0",,,,,"   89",",,0",,,"    1",",,0",,,"    1",",,0",,
"USC00047765","1952-01-16","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  185",",,0","    0",",,0","    0",",,0","   94",",,0","   44",",,0",,,,,"   61",",,0",,,,,,,,,,
"USC00047765","1952-01-17","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  124",",,0","    0",",,0","    0",",,0","   94",",,0","   33",",,0",,,,,"   78",",,0",,,,,,,,,,
"USC00047765","1952-01-18","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","   17",",,0",,,,,"   94",",,0",,,,,,,,,,
"USC00047765","1952-01-19","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   28",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1952-01-20","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  114",",,0","    0",",,0","    0",",,0","  106",",,0","   67",",,0",,,,,"   89",",,0",,,,,,,,,,
"USC00047765","1952-01-21","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   61",",,0","    0",",,0","    0",",,0","  106",",,0","   44",",,0",,,,,"  106",",,0",,,,,,,,,,
"USC00047765","1952-01-22","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  117",",,0","   61",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1952-01-23","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  106",",,0","   67",",,0",,,,,"  100",",,0",,,,,,,,,,
"USC00047765","1952-01-24","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  460",",,0","    0",",,0","    0",",,0","  111",",,0","   78",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1952-01-25","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  185",",,0","    0",",,0","    0",",,0","  117",",,0","  106",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1952-01-26","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  124",",,0","    0",",,0","    0",",,0","  150",",,0","   78",",,0",,,,,"  139",",,0",,,,,,,,,,
"USC00047765","1952-01-27","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  156",",,0","   61",",,0",,,,,"  117",",,0",,,,,,,,,,
"USC00047765","1952-01-28","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   67",",,0",,,,,"  144",",,0",,,,,,,,,,
"USC00047765","1952-01-29","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   61",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1952-01-30","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  139",",,0","   61",",,0",,,,,"  128",",,0","    1",",,0",,,,,,,,
"USC00047765","1952-01-31","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   13",",,0","    0",",,0","    0",",,0","  167",",,0","  106",",,0",,,,,"  117",",,0","    1",",,0",,,,,,,,
"USC00047765","1952-02-01","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","  145",",,0","    0",",,0","    0",",,0","  139",",,0","  106",",,0",,,,,"  128",",,0",,,,,,,,,,
"USC00047765","1952-02-02","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  128",",,0","   83",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1952-02-03","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  167",",,0","   83",",,0",,,,,"  122",",,0",,,,,,,,,,
"USC00047765","1952-02-04","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  172",",,0","   78",",,0",,,,,"  172",",,0","    1",",,0",,,,,,,,
"USC00047765","1952-02-05","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    3",",,0","    0",",,0","    0",",,0","  172",",,0","   67",",,0",,,,,"  156",",,0","    1",",,0",,,,,,,,
"USC00047765","1952-02-06","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  161",",,0","   72",",,0",,,,,"  128",",,0","    1",",,0",,,,,,,,
"USC00047765","1952-02-07","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   78",",,0",,,,,"  161",",,0",,,,,,,,,,
"USC00047765","1952-02-08","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   78",",,0",,,,,"  178",",,0",,,,,,,,,,
"USC00047765","1952-02-09","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,
"USC00047765","1952-02-10","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   61",",,0",,,,,"  111",",,0",,,,,,,,,,
"USC00047765","1952-02-11","37.76667","-122.46667","75.9","SAN FRANCISCO CALIFORNIA ACADEMY OF SCIENCES, CA US","   66",",,0","    0",",,0","    0",",,0","  117",",,0","   83",",,0",,,,,"  106",",,0",,,,,,,,,,
